格式化上车站点编号,格式化下车站点编号,一天内刷卡数,上车站点在主城区,下车站点在主城区,OD在主城区
002_U_38,002_U_32,1,True,True,True
002_U_38,002_U_36,1,True,True,True
002_U_38,002_U_37,1,True,True,True
002_U_38,011_U_07,1,True,True,True
002_U_38,012_U_13,1,True,True,True
002_U_38,017_U_16,1,True,True,True
002_U_38,017_U_19,1,True,True,True
002_U_38,017_U_28,2,True,True,True
002_U_38,023_U_33,3,True,True,True
002_U_38,029_U_19,4,True,True,True
002_U_38,030_U_25,1,True,True,True
002_U_38,030_U_30,2,True,True,True
002_U_38,030_U_33,2,True,True,True
002_U_38,036_U_17,1,True,True,True
002_U_38,036_U_28,1,True,True,True
002_U_38,101_U_22,1,True,True,True
002_U_38,102_U_07,1,True,True,True
002_U_38,102_U_12,3,True,True,True
002_U_38,107_U_11,3,True,True,True
002_U_38,107_U_13,1,True,True,True
002_U_38,107_U_26,1,True,True,True
002_U_39,001_D_05,1,True,True,True
002_U_39,002_U_35,1,True,True,True
002_U_39,002_U_38,6,True,True,True
002_U_39,002_U_42,1,True,True,True
002_U_39,017_U_24,1,True,True,True
002_U_39,023_U_33,3,True,True,True
002_U_39,030_U_30,2,True,True,True
002_U_39,030_U_33,1,True,True,True
002_U_39,030_U_34,1,True,True,True
002_U_39,102_U_08,2,True,True,True
002_U_39,102_U_12,1,True,True,True
002_U_41,002_U_38,1,True,True,True
002_U_41,002_U_40,1,True,True,True
002_U_41,018_U_13,1,True,True,True
002_U_41,018_U_19,1,True,True,True
002_U_41,029_U_16,1,True,True,True
002_U_43,001_D_04,13,True,True,True
002_U_43,001_D_05,1,True,True,True
002_U_43,002_U_26,2,True,True,True
002_U_43,002_U_31,1,True,True,True
002_U_43,002_U_35,1,True,True,True
002_U_43,002_U_36,1,True,True,True
002_U_43,002_U_38,1,True,True,True
002_U_43,002_U_40,1,True,True,True
002_U_43,005_U_58,2,True,True,True
002_U_43,005_U_71,3,True,True,True
002_U_43,006_U_36,1,True,True,True
002_U_43,006_U_38,1,True,True,True
002_U_43,007_U_07,2,True,True,True
002_U_43,007_U_15,4,True,True,True
002_U_43,007_U_16,3,True,True,True
002_U_43,007_U_17,6,True,True,True
002_U_43,007_U_18,1,True,True,True
002_U_43,007_U_19,2,True,True,True
002_U_43,010_U_31,1,True,True,True
002_U_43,031_U_29,1,True,True,True
003_D_05,002_U_38,3,True,True,True
003_D_05,003_U_01,6,True,True,True
003_D_05,003_U_05,2,True,True,True
003_D_05,003_U_06,1,True,True,True
003_D_05,012_U_13,1,True,True,True
003_D_05,016_U_10,1,True,True,True
003_D_05,017_U_19,3,True,True,True
003_D_05,036_U_17,1,True,True,True
003_D_05,107_U_11,1,True,True,True
003_D_05,107_U_12,1,True,True,True
003_U_01,003_U_02,1,True,True,True
003_U_01,003_U_03,2,True,True,True
003_U_01,003_U_04,28,True,True,True
003_U_01,003_U_05,2,True,True,True
003_U_01,003_U_06,3,True,True,True
003_U_01,003_U_07,8,True,True,True
003_U_01,005_U_67,1,True,True,True
003_U_01,009_U_42,1,True,True,True
003_U_01,009_U_44,1,True,True,True
003_U_01,009_U_47,2,True,True,True
003_U_01,012_U_13,2,True,True,True
003_U_01,018_U_01,2,True,True,True
003_U_02,003_U_01,2,True,True,True
003_U_02,003_U_04,2,True,True,True
003_U_02,003_U_06,2,True,True,True
003_U_03,001_U_29,1,True,True,True
003_U_03,002_U_36,3,True,True,True
003_U_03,002_U_38,1,True,True,True
003_U_03,003_U_04,1,True,True,True
003_U_03,003_U_05,1,True,True,True
003_U_03,003_U_06,4,True,True,True
003_U_03,003_U_07,3,True,True,True
003_U_03,009_U_33,1,True,True,True
003_U_03,012_U_13,2,True,True,True
003_U_03,017_U_19,2,True,True,True
003_U_04,003_D_05,1,True,True,True
003_U_04,003_U_01,32,True,True,True
003_U_04,003_U_02,2,True,True,True
003_U_04,003_U_05,1,True,True,True
003_U_04,003_U_06,2,True,True,True
003_U_04,003_U_07,2,True,True,True
003_U_04,009_U_44,1,True,True,True
003_U_05,001_D_04,1,True,True,True
003_U_05,001_U_34,2,True,True,True
003_U_05,002_U_30,1,True,True,True
003_U_05,002_U_38,2,True,True,True
003_U_05,003_D_05,2,True,True,True
003_U_05,003_U_03,2,True,True,True
003_U_05,003_U_06,1,True,True,True
003_U_05,005_U_64,2,True,True,True
003_U_05,006_U_31,1,True,True,True
003_U_05,006_U_35,1,True,True,True
003_U_05,006_U_44,1,True,True,True
003_U_05,007_U_15,2,True,True,True
003_U_05,009_U_32,1,True,True,True
003_U_05,009_U_35,1,True,True,True
003_U_05,009_U_36,1,True,True,True
003_U_05,009_U_39,1,True,True,True
003_U_05,009_U_42,1,True,True,True
003_U_05,009_U_43,1,True,True,True
003_U_05,009_U_44,4,True,True,True
003_U_05,009_U_45,3,True,True,True
003_U_05,009_U_46,1,True,True,True
003_U_05,012_U_13,2,True,True,True
003_U_05,016_U_07,1,True,True,True
003_U_05,016_U_10,1,True,True,True
003_U_05,017_U_29,1,True,True,True
003_U_05,026_U_45,1,True,True,True
003_U_05,032_U_16,1,True,True,True
003_U_05,033_U_18,1,True,True,True
003_U_05,033_U_19,1,True,True,True
003_U_05,107_U_12,1,True,True,True
003_U_05,107_U_13,1,True,True,True
003_U_05,107_U_25,1,True,True,True
003_U_06,001_D_04,2,True,True,True
003_U_06,001_D_05,2,True,True,True
003_U_06,001_U_27,1,True,True,True
003_U_06,002_U_31,1,True,True,True
003_U_06,002_U_32,2,True,True,True
003_U_06,002_U_36,2,True,True,True
003_U_06,003_D_05,4,True,True,True
003_U_06,003_U_01,2,True,True,True
003_U_06,003_U_02,1,True,True,True
003_U_06,003_U_05,1,True,True,True
003_U_06,004_U_32,3,True,True,True
003_U_06,009_U_28,2,True,True,True
003_U_06,009_U_38,3,True,True,True
003_U_06,009_U_42,1,True,True,True
003_U_06,009_U_44,3,True,True,True
003_U_06,009_U_45,1,True,True,True
003_U_06,016_U_04,1,True,True,True
003_U_06,016_U_10,1,True,True,True
003_U_06,017_U_16,1,True,True,True
003_U_06,017_U_37,1,True,True,True
003_U_06,023_U_33,3,True,True,True
003_U_06,029_U_19,1,True,True,True
003_U_06,032_U_21,1,True,True,True
003_U_06,033_U_19,3,True,True,True
003_U_06,036_U_28,2,True,True,True
003_U_06,101_U_22,2,True,True,True
003_U_06,101_U_25,1,True,True,True
003_U_06,102_U_08,1,True,True,True
003_U_06,106_U_05,1,True,True,True
003_U_06,106_U_09,1,True,True,True
003_U_06,112_U_05,1,True,True,True
003_U_06,112_U_19,1,True,True,True
003_U_07,001_D_02,3,True,True,True
003_U_07,001_D_03,4,True,True,True
003_U_07,001_D_04,3,True,True,True
003_U_07,001_D_05,13,True,True,True
003_U_07,001_D_06,8,True,True,True
003_U_07,001_U_25,1,True,True,True
003_U_07,001_U_27,1,True,True,True
003_U_07,001_U_29,2,True,True,True
003_U_07,002_U_29,1,True,True,True
003_U_07,002_U_30,6,True,True,True
003_U_07,002_U_31,4,True,True,True
003_U_07,002_U_32,2,True,True,True
003_U_07,002_U_33,2,True,True,True
003_U_07,002_U_34,3,True,True,True
003_U_07,002_U_35,1,True,True,True
003_U_07,002_U_36,2,True,True,True
003_U_07,002_U_38,4,True,True,True
003_U_07,003_D_05,2,True,True,True
003_U_07,003_U_01,7,True,True,True
003_U_07,003_U_03,1,True,True,True
003_U_07,003_U_04,1,True,True,True
003_U_07,003_U_05,1,True,True,True
003_U_07,003_U_06,3,True,True,True
003_U_07,004_U_32,4,True,True,True
003_U_07,005_U_64,1,True,True,True
003_U_07,006_U_29,1,True,True,True
003_U_07,006_U_30,1,True,True,True
003_U_07,006_U_32,4,True,True,True
003_U_07,006_U_34,1,True,True,True
003_U_07,006_U_35,5,True,True,True
003_U_07,006_U_44,1,True,True,True
003_U_07,009_U_28,1,True,True,True
003_U_07,009_U_29,1,True,True,True
003_U_07,009_U_31,1,True,True,True
003_U_07,009_U_33,1,True,True,True
003_U_07,009_U_35,1,True,True,True
003_U_07,009_U_36,2,True,True,True
003_U_07,009_U_38,1,True,True,True
003_U_07,009_U_39,1,True,True,True
003_U_07,009_U_41,2,True,True,True
003_U_07,009_U_42,1,True,True,True
003_U_07,009_U_43,1,True,True,True
003_U_07,009_U_44,1,True,True,True
003_U_07,009_U_45,2,True,True,True
003_U_07,009_U_46,3,True,True,True
003_U_07,009_U_47,2,True,True,True
003_U_07,012_U_13,6,True,True,True
003_U_07,016_U_04,1,True,True,True
003_U_07,016_U_05,1,True,True,True
003_U_07,016_U_06,1,True,True,True
003_U_07,016_U_07,2,True,True,True
003_U_07,016_U_10,26,True,True,True
003_U_07,017_U_16,3,True,True,True
003_U_07,017_U_17,1,True,True,True
003_U_07,017_U_20,1,True,True,True
003_U_07,017_U_22,1,True,True,True
003_U_07,017_U_26,1,True,True,True
003_U_07,017_U_28,1,True,True,True
003_U_07,017_U_29,1,True,True,True
003_U_07,017_U_37,5,True,True,True
003_U_07,018_U_01,1,True,True,True
003_U_07,022_U_42,6,True,True,True
003_U_07,023_U_33,6,True,True,True
003_U_07,023_U_34,2,True,True,True
003_U_07,025_U_25,6,True,True,True
003_U_07,025_U_27,3,True,True,True
003_U_07,025_U_29,9,True,True,True
003_U_07,025_U_30,5,True,True,True
003_U_07,025_U_31,1,True,True,True
003_U_07,026_U_45,2,True,True,True
003_U_07,029_U_19,3,True,True,True
003_U_07,029_U_31,7,True,True,True
003_U_07,030_U_26,1,True,True,True
003_U_07,030_U_32,3,True,True,True
003_U_07,030_U_34,4,True,True,True
003_U_07,030_U_35,1,True,True,True
003_U_07,030_U_38,1,True,True,True
003_U_07,030_U_40,1,True,True,True
003_U_07,030_U_41,3,True,True,True
003_U_07,030_U_45,2,True,True,True
003_U_07,031_U_18,5,True,True,True
003_U_07,032_U_16,5,True,True,True
003_U_07,033_U_19,12,True,True,True
003_U_07,036_U_28,3,True,True,True
003_U_07,101_U_22,11,True,True,True
003_U_07,101_U_23,1,True,True,True
003_U_07,101_U_25,5,True,True,True
003_U_07,102_U_07,1,True,True,True
003_U_07,102_U_08,3,True,True,True
003_U_07,102_U_09,2,True,True,True
003_U_07,102_U_17,2,True,True,True
003_U_07,102_U_28,1,True,True,True
003_U_07,103_U_07,1,True,True,True
003_U_07,103_U_08,3,True,True,True
003_U_07,105_U_07,3,True,True,True
003_U_07,105_U_08,3,True,True,True
003_U_07,105_U_21,1,True,True,True
003_U_07,105_U_23,4,True,True,True
003_U_07,105_U_29,1,True,True,True
003_U_07,105_U_30,1,True,True,True
003_U_07,106_U_05,1,True,True,True
003_U_07,106_U_08,1,True,True,True
003_U_07,106_U_09,4,True,True,True
003_U_07,106_U_10,9,True,True,True
003_U_07,106_U_15,2,True,True,True
003_U_07,106_U_27,1,True,True,True
003_U_07,107_U_11,1,True,True,True
003_U_07,107_U_13,2,True,True,True
003_U_07,107_U_25,3,True,True,True
003_U_07,107_U_26,6,True,True,True
003_U_07,108_U_03,1,True,True,True
003_U_07,112_U_19,1,True,True,True
004_U_19,001_D_04,2,True,True,True
004_U_19,001_D_05,2,True,True,True
004_U_19,001_D_06,5,True,True,True
004_U_19,001_U_25,2,True,True,True
004_U_19,004_U_27,2,True,True,True
004_U_19,006_U_38,6,True,True,True
004_U_19,007_U_08,1,True,True,True
004_U_19,007_U_15,1,True,True,True
004_U_19,009_U_40,1,True,True,True
004_U_19,009_U_44,3,True,True,True
004_U_19,009_U_45,1,True,True,True
004_U_19,011_U_16,2,True,True,True
004_U_19,012_U_32,1,True,True,True
004_U_27,001_D_05,9,True,True,True
004_U_27,001_D_06,16,True,True,True
004_U_27,001_U_25,1,True,True,True
004_U_27,001_U_26,4,True,True,True
004_U_27,002_U_26,2,True,True,True
004_U_27,005_U_58,2,True,True,True
004_U_27,006_U_23,1,True,True,True
004_U_27,006_U_31,1,True,True,True
004_U_27,006_U_35,1,True,True,True
004_U_27,006_U_36,1,True,True,True
004_U_27,006_U_38,3,True,True,True
004_U_27,007_U_01,2,True,True,True
004_U_27,007_U_07,1,True,True,True
004_U_27,007_U_09,4,True,True,True
004_U_27,007_U_15,17,True,True,True
004_U_27,007_U_16,4,True,True,True
004_U_27,007_U_19,3,True,True,True
004_U_27,011_U_16,4,True,True,True
004_U_27,012_U_32,1,True,True,True
004_U_27,018_U_01,1,True,True,True
004_U_31,001_D_04,3,True,True,True
004_U_31,001_D_05,8,True,True,True
004_U_31,001_D_06,1,True,True,True
004_U_31,001_U_30,1,True,True,True
004_U_31,002_U_27,1,True,True,True
004_U_31,002_U_28,1,True,True,True
004_U_31,002_U_38,2,True,True,True
004_U_31,003_U_06,1,True,True,True
004_U_31,004_U_32,4,True,True,True
004_U_31,005_U_64,1,True,True,True
004_U_31,006_U_22,1,True,True,True
004_U_31,006_U_29,1,True,True,True
004_U_31,006_U_31,3,True,True,True
004_U_31,006_U_41,1,True,True,True
004_U_31,006_U_44,2,True,True,True
004_U_31,007_U_15,6,True,True,True
004_U_31,011_U_01,1,True,True,True
004_U_31,011_U_05,3,True,True,True
004_U_31,011_U_07,1,True,True,True
004_U_31,016_U_10,1,True,True,True
004_U_31,017_U_18,1,True,True,True
004_U_31,017_U_28,1,True,True,True
004_U_31,018_U_18,1,True,True,True
004_U_31,022_U_40,3,True,True,True
004_U_31,023_U_34,2,True,True,True
004_U_31,030_U_30,1,True,True,True
004_U_31,030_U_45,5,True,True,True
004_U_31,036_U_28,1,True,True,True
004_U_31,102_U_12,1,True,True,True
004_U_31,102_U_17,1,True,True,True
004_U_31,102_U_28,1,True,True,True
004_U_31,103_U_08,1,True,True,True
004_U_32,001_D_04,1,True,True,True
004_U_32,001_D_05,3,True,True,True
004_U_32,001_D_06,2,True,True,True
004_U_32,001_U_28,1,True,True,True
004_U_32,001_U_33,2,True,True,True
004_U_32,001_U_34,6,True,True,True
004_U_32,003_U_07,1,True,True,True
004_U_32,004_U_31,14,True,True,True
004_U_32,005_U_61,1,True,True,True
004_U_32,006_U_29,1,True,True,True
004_U_32,006_U_44,2,True,True,True
004_U_32,009_U_29,1,True,True,True
004_U_32,009_U_39,1,True,True,True
004_U_32,009_U_41,1,True,True,True
004_U_32,009_U_45,1,True,True,True
004_U_32,011_U_01,3,True,True,True
004_U_32,011_U_15,2,True,True,True
004_U_32,011_U_16,1,True,True,True
004_U_32,017_U_17,1,True,True,True
004_U_32,017_U_18,1,True,True,True
004_U_32,017_U_27,1,True,True,True
004_U_32,017_U_28,3,True,True,True
004_U_32,018_U_01,1,True,True,True
004_U_32,022_U_40,2,True,True,True
004_U_32,024_U_11,1,True,True,True
004_U_32,024_U_16,1,True,True,True
004_U_32,024_U_17,1,True,True,True
004_U_32,026_U_46,2,True,True,True
004_U_32,026_U_48,1,True,True,True
004_U_32,030_U_26,1,True,True,True
004_U_32,030_U_40,5,True,True,True
004_U_32,032_U_16,2,True,True,True
004_U_32,103_U_09,1,True,True,True
005_U_58,001_D_05,3,True,True,True
005_U_58,001_D_06,1,True,True,True
005_U_58,001_U_26,2,True,True,True
005_U_58,002_U_43,1,True,True,True
005_U_58,005_U_57,1,True,True,True
005_U_58,006_U_38,4,True,True,True
005_U_58,007_U_01,2,True,True,True
005_U_58,007_U_07,1,True,True,True
005_U_58,007_U_08,1,True,True,True
005_U_58,007_U_15,2,True,True,True
005_U_58,007_U_16,2,True,True,True
005_U_59,001_U_26,1,True,True,True
005_U_59,005_U_67,1,True,True,True
005_U_60,001_U_34,2,True,True,True
005_U_60,003_U_07,1,True,True,True
005_U_60,005_U_64,1,True,True,True
005_U_60,018_U_19,2,True,True,True
005_U_60,024_U_23,1,True,True,True
005_U_61,001_U_34,1,True,True,True
005_U_61,004_U_32,2,True,True,True
005_U_61,005_U_65,1,True,True,True
005_U_61,018_U_19,4,True,True,True
005_U_61,024_U_13,1,True,True,True
005_U_63,005_U_67,1,True,True,True
005_U_64,001_D_05,5,True,True,True
005_U_64,001_U_22,1,True,True,True
005_U_64,001_U_34,4,True,True,True
005_U_64,002_U_28,2,True,True,True
005_U_64,002_U_29,2,True,True,True
005_U_64,003_U_05,1,True,True,True
005_U_64,003_U_07,2,True,True,True
005_U_64,004_U_32,4,True,True,True
005_U_64,006_U_22,1,True,True,True
005_U_64,006_U_29,1,True,True,True
005_U_64,006_U_31,4,True,True,True
005_U_64,006_U_33,1,True,True,True
005_U_64,006_U_44,1,True,True,True
005_U_64,007_U_15,2,True,True,True
005_U_64,009_U_47,5,True,True,True
005_U_64,017_U_27,3,True,True,True
005_U_64,017_U_30,3,True,True,True
005_U_64,022_U_42,1,True,True,True
005_U_64,024_U_13,3,True,True,True
005_U_64,024_U_17,1,True,True,True
005_U_64,026_U_45,4,True,True,True
005_U_64,026_U_47,1,True,True,True
005_U_64,026_U_48,2,True,True,True
005_U_64,031_U_17,1,True,True,True
005_U_64,033_U_05,1,True,True,True
005_U_64,033_U_18,1,True,True,True
005_U_64,033_U_19,22,True,True,True
005_U_64,036_U_11,1,True,True,True
005_U_64,103_U_09,4,True,True,True
005_U_65,001_U_24,1,True,True,True
005_U_65,005_U_60,1,True,True,True
005_U_65,005_U_64,2,True,True,True
005_U_65,024_U_16,1,True,True,True
005_U_65,026_U_51,1,True,True,True
005_U_66,002_U_28,1,True,True,True
005_U_66,005_U_65,1,True,True,True
005_U_66,024_U_15,2,True,True,True
005_U_66,024_U_23,1,True,True,True
005_U_67,005_U_60,1,True,True,True
005_U_67,005_U_63,1,True,True,True
005_U_69,003_U_01,1,True,True,True
005_U_70,005_U_69,1,True,True,True
005_U_71,001_D_04,6,True,True,True
005_U_71,001_U_26,1,True,True,True
005_U_71,005_U_64,2,True,True,True
005_U_71,007_U_09,1,True,True,True
005_U_71,007_U_15,1,True,True,True
006_U_21,006_U_32,1,True,True,True
006_U_21,024_U_19,1,True,True,True
006_U_22,001_D_05,1,True,True,True
006_U_22,002_U_27,1,True,True,True
006_U_22,002_U_28,17,True,True,True
006_U_22,004_U_32,4,True,True,True
006_U_22,007_U_04,3,True,True,True
006_U_22,007_U_05,5,True,True,True
006_U_22,024_U_16,1,True,True,True
006_U_22,024_U_17,3,True,True,True
006_U_22,026_U_45,1,True,True,True
006_U_22,026_U_46,1,True,True,True
006_U_22,033_U_19,6,True,True,True
006_U_24,001_U_34,1,True,True,True
006_U_24,006_U_23,1,True,True,True
006_U_25,006_U_35,1,True,True,True
006_U_26,006_U_28,1,True,True,True
006_U_27,006_U_32,1,True,True,True
006_U_28,006_U_26,1,True,True,True
006_U_28,006_U_36,1,True,True,True
006_U_28,006_U_38,2,True,True,True
006_U_29,001_D_05,2,True,True,True
006_U_29,001_D_06,5,True,True,True
006_U_29,002_U_29,2,True,True,True
006_U_29,002_U_30,1,True,True,True
006_U_29,003_U_07,1,True,True,True
006_U_29,006_U_31,1,True,True,True
006_U_29,006_U_32,1,True,True,True
006_U_29,006_U_34,2,True,True,True
006_U_29,006_U_35,3,True,True,True
006_U_29,009_U_46,2,True,True,True
006_U_29,017_U_27,2,True,True,True
006_U_29,017_U_28,1,True,True,True
006_U_29,017_U_30,1,True,True,True
006_U_29,022_U_40,1,True,True,True
006_U_29,025_U_31,1,True,True,True
006_U_29,026_U_45,1,True,True,True
006_U_29,030_U_41,1,True,True,True
006_U_29,030_U_45,1,True,True,True
006_U_29,032_U_16,1,True,True,True
006_U_29,032_U_28,4,True,True,True
006_U_29,102_U_07,1,True,True,True
006_U_29,103_U_09,1,True,True,True
006_U_30,001_D_04,3,True,True,True
006_U_30,001_D_05,1,True,True,True
006_U_30,001_D_06,1,True,True,True
006_U_30,003_U_07,1,True,True,True
006_U_30,005_U_64,3,True,True,True
006_U_30,006_U_31,1,True,True,True
006_U_30,006_U_32,1,True,True,True
006_U_30,006_U_35,1,True,True,True
006_U_30,007_U_15,1,True,True,True
006_U_30,009_U_33,1,True,True,True
006_U_30,009_U_46,1,True,True,True
006_U_30,017_U_24,1,True,True,True
006_U_30,017_U_27,1,True,True,True
006_U_30,017_U_30,1,True,True,True
006_U_30,018_U_01,3,True,True,True
006_U_30,022_U_40,2,True,True,True
006_U_30,030_U_38,1,True,True,True
006_U_30,032_U_16,2,True,True,True
006_U_30,033_U_18,1,True,True,True
006_U_30,033_U_19,2,True,True,True
006_U_30,103_U_08,1,True,True,True
006_U_31,001_D_05,6,True,True,True
006_U_31,001_D_06,6,True,True,True
006_U_31,003_U_05,2,True,True,True
006_U_31,003_U_07,1,True,True,True
006_U_31,004_U_27,1,True,True,True
006_U_31,006_U_29,1,True,True,True
006_U_31,006_U_32,1,True,True,True
006_U_31,006_U_38,1,True,True,True
006_U_31,007_U_15,2,True,True,True
006_U_31,009_U_33,1,True,True,True
006_U_31,009_U_47,1,True,True,True
006_U_31,017_U_18,1,True,True,True
006_U_31,017_U_27,4,True,True,True
006_U_31,017_U_29,1,True,True,True
006_U_31,017_U_30,1,True,True,True
006_U_31,018_U_01,1,True,True,True
006_U_31,025_U_27,2,True,True,True
006_U_31,026_U_45,2,True,True,True
006_U_31,030_U_38,1,True,True,True
006_U_31,030_U_41,3,True,True,True
006_U_31,032_U_28,3,True,True,True
006_U_31,033_U_18,3,True,True,True
006_U_31,033_U_19,2,True,True,True
006_U_31,103_U_08,2,True,True,True
006_U_31,103_U_09,2,True,True,True
006_U_32,001_D_04,2,True,True,True
006_U_32,001_D_05,2,True,True,True
006_U_32,003_U_05,1,True,True,True
006_U_32,003_U_07,3,True,True,True
006_U_32,006_U_21,1,True,True,True
006_U_32,006_U_30,2,True,True,True
006_U_32,006_U_35,1,True,True,True
006_U_32,007_U_15,2,True,True,True
006_U_32,009_U_33,1,True,True,True
006_U_32,009_U_46,2,True,True,True
006_U_32,009_U_47,1,True,True,True
006_U_32,103_U_08,3,True,True,True
006_U_33,001_D_05,3,True,True,True
006_U_33,003_U_07,1,True,True,True
006_U_33,004_U_27,1,True,True,True
006_U_33,006_U_22,1,True,True,True
006_U_33,006_U_29,1,True,True,True
006_U_33,006_U_31,1,True,True,True
006_U_33,006_U_40,1,True,True,True
006_U_33,007_U_15,1,True,True,True
006_U_33,017_U_26,1,True,True,True
006_U_33,017_U_30,1,True,True,True
006_U_33,026_U_45,1,True,True,True
006_U_33,031_U_17,2,True,True,True
006_U_33,033_U_18,2,True,True,True
006_U_33,033_U_19,2,True,True,True
006_U_34,003_U_07,1,True,True,True
006_U_34,006_U_28,1,True,True,True
006_U_34,006_U_29,2,True,True,True
006_U_34,009_U_33,1,True,True,True
006_U_34,017_U_28,1,True,True,True
006_U_34,017_U_30,2,True,True,True
006_U_34,103_U_08,1,True,True,True
006_U_35,003_U_05,1,True,True,True
006_U_35,003_U_07,3,True,True,True
006_U_35,006_U_22,1,True,True,True
006_U_35,006_U_30,1,True,True,True
006_U_35,006_U_33,1,True,True,True
006_U_35,009_U_46,1,True,True,True
006_U_35,009_U_47,2,True,True,True
006_U_35,017_U_28,2,True,True,True
006_U_35,026_U_45,2,True,True,True
006_U_35,032_U_16,1,True,True,True
006_U_35,033_U_18,1,True,True,True
006_U_35,033_U_19,6,True,True,True
006_U_35,103_U_08,1,True,True,True
006_U_36,006_U_28,2,True,True,True
006_U_38,001_D_04,4,True,True,True
006_U_38,001_D_05,7,True,True,True
006_U_38,001_D_06,6,True,True,True
006_U_38,001_U_25,5,True,True,True
006_U_38,001_U_26,4,True,True,True
006_U_38,002_U_43,1,True,True,True
006_U_38,004_U_27,2,True,True,True
006_U_38,005_U_58,4,True,True,True
006_U_38,006_U_33,1,True,True,True
006_U_38,007_U_07,4,True,True,True
006_U_38,007_U_09,9,True,True,True
006_U_38,007_U_15,5,True,True,True
006_U_38,007_U_19,4,True,True,True
006_U_38,009_U_41,1,True,True,True
006_U_38,009_U_42,1,True,True,True
006_U_38,009_U_43,2,True,True,True
006_U_38,009_U_44,2,True,True,True
006_U_38,011_U_16,1,True,True,True
006_U_38,012_U_13,2,True,True,True
006_U_38,012_U_30,2,True,True,True
006_U_38,012_U_32,1,True,True,True
006_U_40,001_D_06,4,True,True,True
006_U_40,001_U_34,2,True,True,True
006_U_40,006_U_36,1,True,True,True
006_U_40,007_U_15,4,True,True,True
006_U_40,009_U_37,1,True,True,True
006_U_40,009_U_38,1,True,True,True
006_U_40,009_U_43,1,True,True,True
006_U_40,009_U_44,2,True,True,True
006_U_40,030_U_39,1,True,True,True
006_U_41,001_D_05,1,True,True,True
006_U_41,001_D_06,1,True,True,True
006_U_41,001_U_33,1,True,True,True
006_U_41,003_U_06,2,True,True,True
006_U_41,003_U_07,3,True,True,True
006_U_41,004_U_31,1,True,True,True
006_U_41,006_U_33,1,True,True,True
006_U_41,006_U_36,1,True,True,True
006_U_41,006_U_40,2,True,True,True
006_U_41,009_U_31,1,True,True,True
006_U_41,009_U_37,2,True,True,True
006_U_41,009_U_39,2,True,True,True
006_U_41,009_U_43,2,True,True,True
006_U_41,009_U_44,1,True,True,True
006_U_41,011_U_07,1,True,True,True
006_U_41,016_U_04,2,True,True,True
006_U_41,017_U_16,1,True,True,True
006_U_41,017_U_24,1,True,True,True
006_U_41,017_U_30,1,True,True,True
006_U_41,024_U_13,3,True,True,True
006_U_41,025_U_30,1,True,True,True
006_U_41,026_U_46,1,True,True,True
006_U_41,030_U_29,1,True,True,True
006_U_41,030_U_33,1,True,True,True
006_U_41,030_U_35,1,True,True,True
006_U_41,033_U_05,1,True,True,True
006_U_44,001_D_02,1,True,True,True
006_U_44,001_D_03,1,True,True,True
006_U_44,001_D_04,3,True,True,True
006_U_44,001_D_05,2,True,True,True
006_U_44,001_D_06,2,True,True,True
006_U_44,001_U_28,1,True,True,True
006_U_44,001_U_29,1,True,True,True
006_U_44,001_U_30,1,True,True,True
006_U_44,001_U_33,1,True,True,True
006_U_44,001_U_34,7,True,True,True
006_U_44,002_U_34,1,True,True,True
006_U_44,002_U_35,1,True,True,True
006_U_44,004_U_31,9,True,True,True
006_U_44,005_U_64,2,True,True,True
006_U_44,006_U_31,1,True,True,True
006_U_44,006_U_40,3,True,True,True
006_U_44,007_U_04,1,True,True,True
006_U_44,009_U_36,1,True,True,True
006_U_44,009_U_38,3,True,True,True
006_U_44,009_U_44,2,True,True,True
006_U_44,009_U_47,1,True,True,True
006_U_44,017_U_37,3,True,True,True
006_U_44,024_U_12,1,True,True,True
006_U_44,024_U_13,3,True,True,True
006_U_44,024_U_15,2,True,True,True
006_U_44,024_U_16,2,True,True,True
006_U_44,026_U_45,2,True,True,True
006_U_44,026_U_47,1,True,True,True
006_U_44,026_U_48,3,True,True,True
006_U_44,033_U_05,1,True,True,True
006_U_44,033_U_06,1,True,True,True
006_U_44,105_U_23,1,True,True,True
006_U_44,106_U_06,1,True,True,True
006_U_44,106_U_07,1,True,True,True
006_U_44,106_U_12,1,True,True,True
006_U_44,106_U_15,1,True,True,True
006_U_44,106_U_26,1,True,True,True
006_U_44,106_U_27,2,True,True,True
006_U_44,106_U_36,10,True,True,True
007_U_01,001_D_04,1,True,True,True
007_U_01,001_D_05,1,True,True,True
007_U_01,001_D_06,5,True,True,True
007_U_01,002_U_43,1,True,True,True
007_U_01,004_U_27,2,True,True,True
007_U_01,007_U_05,2,True,True,True
007_U_01,007_U_07,2,True,True,True
007_U_01,007_U_08,3,True,True,True
007_U_01,007_U_15,2,True,True,True
007_U_01,007_U_16,3,True,True,True
007_U_01,007_U_19,1,True,True,True
007_U_02,001_D_05,3,True,True,True
007_U_02,001_D_06,3,True,True,True
007_U_02,007_U_07,1,True,True,True
007_U_02,007_U_08,3,True,True,True
007_U_02,007_U_15,2,True,True,True
007_U_02,007_U_16,1,True,True,True
007_U_04,001_D_05,1,True,True,True
007_U_04,001_D_06,2,True,True,True
007_U_04,001_U_34,1,True,True,True
007_U_04,006_U_22,1,True,True,True
007_U_04,007_U_05,1,True,True,True
